F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
28119,28093,0.000777,0.005461,0.00306,255.25,0,0,0,0,1,0,0,94.49,-22.33,-94.42,22.51,0,0,0,0
28093,28129,0.001037,0.004984,0.00881,176.65,0,0,0,0,1,0,0,13.59,-60.93,-13.55,60.21,0,0,0,0
28093,28153,0.002345,0.013882,0.00654,235.95,0,0,0,0,1,0,0,47.37,35.76,-47.29,-35.95,0,0,0,0
28094,28096,0.00661,0.215085,0,47.62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28095,28096,0.00661,0.215085,0,47.62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28098,28097,0.000438,0.028652,0,468.05,0,0,1.1,0,1,0,0,-181.1,-147.4,181.36,164.2,0,0,0,0
28097,28099,0.000203,0.00118,0,0,0,0,0,0,1,0,0,96.55,9.29,-96.53,-9.18,0,0,0,0
28097,28118,0.00044,0.0049,0.19039,1167.44,0,0,0,0,1,0,0,-173.68,-78.62,173.83,60.78,0,0,0,0
28098,28116,0.001943,0.008565,0.00267,260.5,0,0,0,0,1,0,0,123.72,73.58,-123.36,-72.3,0,0,0,0
28148,28098,0.003376,0.019707,0.01541,242.42,0,0,0,0,1,0,0,-57.11,-73.98,57.38,73.82,0,0,0,0
28100,28101,0.000237,0.001171,0,0,0,0,0,0,1,0,0,53.55,18.89,-53.54,-18.86,0,0,0,0
28100,28102,0.000241,0.001167,0,0,0,0,0,0,1,0,0,15.01,6.52,-15.01,-6.52,0,0,0,0
28104,28105,0.000295,0.001078,0,0,0,0,0,0,1,0,0,48.53,31.43,-48.52,-31.39,0,0,0,0
28104,28125,0.002235,0.012037,0.0103,213.75,0,0,0,0,1,0,0,-29.29,36.49,29.34,-37.3,0,0,0,0
28138,28104,0.000674,0.004051,0.00178,198.74,0,0,0,0,1,0,0,19.27,67.93,-19.24,-67.92,0,0,0,0
28106,28129,0.001763,0.007993,0.01221,170.89,0,0,0,0,1,0,0,-1.86,-2.89,1.86,1.63,0,0,0,0
28108,28109,0.000269,0.001089,0,0,0,0,0,0,1,0,0,35.47,9.71,-35.47,-9.69,0,0,0,0
28108,29045,0.001425,0.010122,0.01289,196.55,0,0,0,0,1,0,0,-17.52,12.53,17.53,-13.79,0,0,0,0
29076,28108,0.001553,0.009201,0.00417,230.12,0,0,0,0,1,0,0,50.56,28.78,-50.5,-28.9,0,0,0,0
28111,28112,0.000254,0.001123,0,0,0,0,0,0,1,0,0,40.07,5.07,-40.06,-5.05,0,0,0,0
28116,28113,0.001187,0.008297,0.00136,234.21,0,0,0,0,1,0,0,71.4,65.31,-71.29,-64.76,0,0,0,0
28113,28117,0.0021,0.008897,0.01197,190.94,0,0,0,0,1,0,0,2.58,53.25,-2.52,-54.31,0,0,0,0
28118,28121,0.00099,0.065594,0,585.9,0,0,1,0,1,0,0,268.59,9.47,-267.9,36.56,0,0,0,0
28119,28121,-0.000611,-0.040513,0,535.9,0,0,1,0,1,0,0,-268.33,8.13,267.9,-36.56,0,0,0,0
28119,28124,0.0001,-0.002828,0,341.93,0,0,1,0,1,0,0,110.97,38.45,-110.96,-38.83,0,0,0,0
28119,28125,0.001337,0.008324,0.0033,239.04,0,0,0,0,1,0,0,62.87,-24.25,-62.81,24.28,0,0,0,0
28120,28121,0.002246,0.148775,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28122,28124,0.002606,0.079544,0,170.96,0,0,1,0,1,0,0,-110.61,-28.14,110.96,38.83,0,0,0,0
28123,28124,0.002606,0.079544,0,170.96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28125,28126,0.000265,0.001062,0,0,0,0,0,0,1,0,0,33.47,13.02,-33.47,-13.01,0,0,0,0
28127,28128,0.000216,0.001103,0,0,0,0,0,0,1,0,0,103.85,22.34,-103.83,-22.22,0,0,0,0
28127,28129,0.00025,0.001167,0,0,0,0,0,0,1,0,0,-103.85,-22.34,103.88,22.47,0,0,0,0
28130,28131,0.000237,0.001138,0,0,0,0,0,0,1,0,0,-40.24,-21.79,40.24,21.82,0,0,0,0
28199,28131,0.001576,0.008435,0.00402,204.19,0,0,0,0,1,0,0,32.85,0.77,-32.84,-1.09,0,0,0,0
28132,28172,0.002632,0.016675,0.01191,214.69,0,0,0,0,1,0,0,-30.25,20.28,30.28,-21.26,0,0,0,0
28156,28134,0.001106,0.00587,0.00235,252.02,0,0,0,0,1,0,0,106.34,51.79,-106.2,-51.3,0,0,0,0
28134,28205,0.0043,0.022398,0.01285,214.45,0,0,0,0,1,0,0,46.69,33.68,-46.56,-34.4,0,0,0,0
28135,28136,0.000248,0.00109,0,0,0,0,0,0,1,0,0,34.64,23.59,-34.64,-23.57,0,0,0,0
28135,28137,0.000238,0.001008,0,0,0,0,0,0,1,0,0,-34.64,-23.59,34.65,23.6,0,0,0,0
28137,28148,0.001565,0.008489,0.00606,197.6,0,0,0,0,1,0,0,-8.88,-29.87,8.89,29.29,0,0,0,0
28169,28137,0.000575,0.003466,0.00451,232.06,0,0,0,0,1,0,0,62.01,16.34,-61.98,-16.69,0,0,0,0
28137,28207,0.002358,0.014559,0.02078,218.36,0,0,0,0,1,0,0,36.22,22.96,-36.18,-24.96,0,0,0,0
28153,28139,0.001055,0.00533,0.00426,187.02,0,0,0,0,1,0,0,-22.18,13.5,22.19,-13.9,0,0,0,0
28139,28870,0.006049,0.030919,0.02328,227.41,0,0,0,0,1,0,0,-63.36,2.9,63.6,-4.04,0,0,0,0
28144,28140,0.001685,0.011892,0.00395,185.9,0,0,0,0,1,0,0,22.69,1.59,-22.68,-1.93,0,0,0,0
28172,28140,0.003163,0.017104,0.00728,210.12,0,0,0,0,1,0,0,13.39,4.86,-13.39,-5.56,0,0,0,0
28142,28141,0.000427,0.028214,0,513.49,0,0,1.05625,0,1,0,0,-235.59,-110.76,235.9,131.07,0,0,0,0
28143,28144,0.000219,0.001071,0,0,0,0,0,0,1,0,0,-73.38,-18.77,73.39,18.83,0,0,0,0
28161,28144,0.003806,0.021506,0.02348,214.89,0,0,0,0,1,0,0,39.98,-5,-39.92,2.99,0,0,0,0
28144,28199,0.002387,0.01484,0.01537,216.93,0,0,0,0,1,0,0,43.46,-1.58,-43.42,0.31,0,0,0,0
28144,28933,0.004037,0.022822,0.03268,248.21,0,0,0,0,1,0,0,-99.63,-21.84,100.04,20.88,0,0,0,0
28146,28147,0.000276,0.001112,0,0,0,0,0,0,1,0,0,28.82,11.47,-28.82,-11.46,0,0,0,0
28146,28148,0.000206,0.001067,0,0,0,0,0,0,1,0,0,-28.82,-11.47,28.83,11.48,0,0,0,0
28148,28179,0.002035,0.012099,0.01905,206.29,0,0,0,0,1,0,0,19.4,33.21,-19.37,-35.11,0,0,0,0
28149,28150,0.000216,0.001133,0,0,0,0,0,0,1,0,0,44.15,11.35,-44.14,-11.33,0,0,0,0
28149,28151,0.000241,0.001001,0,0,0,0,0,0,1,0,0,22.46,2.72,-22.46,-2.72,0,0,0,0
28152,28149,0.001003,0.006164,0.00171,208.79,0,0,0,0,1,0,0,11.01,-36.9,-11,36.8,0,0,0,0
28149,28167,0.001779,0.012988,0.0199,191.44,0,0,0,0,1,0,0,-38.64,-76.37,38.76,75.13,0,0,0,0
28212,28154,0.007451,0.038446,0.00928,206.25,0,0,0,0,1,0,0,36.33,13.54,-36.23,-14.03,0,0,0,0
28156,28155,0.000223,0.014256,0,568.35,0,0,1.1,0,1,0,0,-370.27,-257,370.77,288.63,0,0,0,0
28155,28157,0.000224,0.001021,0,0,0,0,0,0,1,0,0,56.98,13.69,-56.97,-13.65,0,0,0,0
28155,28158,0.000255,0.001106,0,0,0,0,0,0,1,0,0,-427.74,-302.32,428.45,305.37,0,0,0,0
28159,28156,0.003278,0.014035,0.00748,238.01,0,0,0,0,1,0,0,-67.41,-34.55,67.58,34.46,0,0,0,0
28156,28185,0.000851,0.005272,0.00304,253.73,0,0,0,0,1,0,0,96.32,73.17,-96.2,-72.81,0,0,0,0
28156,28189,0.000915,0.006165,0.00687,270.51,0,0,0,0,1,0,0,100.04,97.59,-99.88,-97.25,0,0,0,0
28168,28158,0.000391,0.00481,0.11121,1093.92,0,0,0,0,1,0,0,125.44,80.97,-125.35,-91.08,0,0,0,0
28211,28158,0.000686,0.006284,0.15108,1063.73,0,0,0,0,1,0,0,131.17,12.07,-131.06,-26.18,0,0,0,0
28159,28160,0.000257,0.001125,0,0,0,0,0,0,1,0,0,56.98,20.54,-56.97,-20.5,0,0,0,0
28159,28203,0.0013,0.009392,0.00941,185.96,0,0,0,0,1,0,0,10.43,14.01,-10.43,-15.01,0,0,0,0
28161,28162,0.000285,0.001154,0,0,0,0,0,0,1,0,0,32.74,5.08,-32.74,-5.07,0,0,0,0
28161,28227,0.001896,0.010556,0.02251,238.56,0,0,0,0,1,0,0,-72.73,-0.08,72.83,-1.63,0,0,0,0
28163,28175,0.001222,0.005845,0.01473,243.45,0,0,0,0,1,0,0,75.77,22.73,-75.69,-23.86,0,0,0,0
28163,28190,0.00084,0.005754,0.00352,300,0,0,0,0,1,0,0,-209.76,-8.32,210.12,10.45,0,0,0,0
28163,28232,0.001385,0.00638,0.00621,251.51,0,0,0,0,1,0,0,101.25,-18.42,-101.11,18.45,0,0,0,0
28164,28165,0.000295,0.001198,0,0,0,0,0,0,1,0,0,-26.36,-5.09,26.37,5.1,0,0,0,0
28164,28166,0.000234,0.001114,0,0,0,0,0,0,1,0,0,26.36,5.09,-26.36,-5.09,0,0,0,0
28165,28205,0.001757,0.008677,0.00386,200.03,0,0,0,0,1,0,0,-26.37,-5.1,26.38,4.74,0,0,0,0
28167,28189,0.001867,0.008852,0.00542,231.9,0,0,0,0,1,0,0,-82.66,-88.84,82.91,89.46,0,0,0,0
28169,28168,0.000523,0.037268,0,465.5,0,0,1.1,0,1,0,0,-188.75,-138.11,189.07,160.76,0,0,0,0
28168,29081,0.001279,0.015088,0.29241,1218.68,0,0,0,0,1,0,0,-314.51,-241.73,316.41,233.32,0,0,0,0
28169,28196,0.001626,0.011974,0.0024,241.49,0,0,0,0,1,0,0,73.48,100.03,-73.25,-98.59,0,0,0,0
28170,28171,0.000284,0.00115,0,0,0,0,0,0,1,0,0,-54.15,-33.41,54.16,33.46,0,0,0,0
28196,28171,0.003314,0.010879,0.00809,204.5,0,0,0,0,1,0,0,30.75,93.86,-30.44,-93.7,0,0,0,0
28221,28171,0.003329,0.01841,0.0327,210.72,0,0,0,0,1,0,0,23.86,-62.84,-23.72,60.25,0,0,0,0
28173,28174,0.000272,0.001163,0,0,0,0,0,0,1,0,0,48.22,21.64,-48.21,-21.61,0,0,0,0
28180,28173,0.002202,0.011559,0.00267,191.36,0,0,0,0,1,0,0,19.86,-32.08,-19.83,31.97,0,0,0,0
28175,28176,0.000228,0.001067,0,0,0,0,0,0,1,0,0,48.22,23.13,-48.21,-23.1,0,0,0,0
28175,28181,0.001056,0.006472,0.00435,206.43,0,0,0,0,1,0,0,27.47,0.73,-27.46,-1.12,0,0,0,0
28177,28178,0.000264,0.001156,0,0,0,0,0,0,1,0,0,20.25,4.15,-20.25,-4.15,0,0,0,0
28177,28179,0.000223,0.001049,0,0,0,0,0,0,1,0,0,-20.25,-4.15,20.25,4.16,0,0,0,0
28197,28179,0.00151,0.010869,0.00866,178.71,0,0,0,0,1,0,0,0.9,-31.79,-0.88,30.95,0,0,0,0
28180,28231,0.004243,0.025898,0.02757,237.15,0,0,0,0,1,0,0,-70.13,11.27,70.34,-12.79,0,0,0,0
28181,28182,0.00023,0.001091,0,0,0,0,0,0,1,0,0,50.28,11.46,-50.27,-11.43,0,0,0,0
28181,28191,0.001027,0.005247,0.00287,225.12,0,0,0,0,1,0,0,51.41,-15.24,-51.38,15.1,0,0,0,0
28225,28181,0.003892,0.014997,0.00898,241.48,0,0,0,0,1,0,0,74.44,-4.98,-74.22,4.89,0,0,0,0
28183,28184,0.000292,0.001131,0,0,0,0,0,0,1,0,0,42.83,9.73,-42.82,-9.71,0,0,0,0
28183,28185,0.000289,0.001044,0,0,0,0,0,0,1,0,0,-42.83,-42.65,42.84,42.69,0,0,0,0
28183,28186,0.000233,0.001144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28203,28185,0.001771,0.009754,0.0039,229.04,0,0,0,0,1,0,0,-53.3,-30.21,53.36,30.12,0,0,0,0
28187,28188,0.000232,0.001102,0,0,0,0,0,0,1,0,0,42.83,5.83,-42.82,-5.81,0,0,0,0
28187,28189,0.000297,0.001058,0,0,0,0,0,0,1,0,0,-42.83,-5.83,42.83,5.84,0,0,0,0
28189,28198,0.002846,0.016834,0.05324,185.56,0,0,0,0,1,0,0,-25.86,1.95,25.88,-7.67,0,0,0,0
28190,28218,0.000701,0.002969,0.00115,286.64,0,0,0,0,1,0,0,-85.39,-6.16,85.44,6.26,0,0,0,0
28190,28218,0.000701,0.002969,0.00115,286.64,0,0,0,0,1,0,0,-85.39,-6.16,85.44,6.26,0,0,0,0
28190,28218,0.000701,0.002969,0.00115,286.64,0,0,0,0,1,0,0,-85.39,-6.16,85.44,6.26,0,0,0,0
28191,28199,0.007004,0.025839,0.04048,222.75,0,0,0,0,1,0,0,45.97,5.61,-45.82,-9.14,0,0,0,0
28191,28232,0.001118,0.005896,0.00266,224.27,0,0,0,0,1,0,0,-40.64,-28.7,40.67,28.58,0,0,0,0
28216,28192,0.001575,0.008412,0.0098,222.19,0,0,0,0,1,0,0,-46.79,-19.61,46.83,18.84,0,0,0,0
28192,28228,0.002041,0.014145,0.01239,230.63,0,0,0,0,1,0,0,-58.12,-18.87,58.2,18.14,0,0,0,0
28193,28194,0.000202,0.001025,0,0,0,0,0,0,1,0,0,23.35,4.62,-23.34,-4.61,0,0,0,0
28193,28195,0.000274,0.001162,0,0,0,0,0,0,1,0,0,-23.35,-4.62,23.35,4.62,0,0,0,0
28231,28195,0.001721,0.010676,0.00812,182.59,0,0,0,0,1,0,0,-8.58,7.73,8.58,-8.54,0,0,0,0
28197,28205,0.001973,0.009423,0.02003,189.57,0,0,0,0,1,0,0,19.25,-25.3,-19.24,23.22,0,0,0,0
28210,28197,0.00111,0.007903,0.00628,164.89,0,0,0,0,1,0,0,6.04,33.83,-6.03,-34.42,0,0,0,0
28197,28219,0.001411,0.009658,0.00466,214.89,0,0,0,0,1,0,0,32.61,7.05,-32.59,-7.45,0,0,0,0
28197,28252,0.003179,0.019247,0.02768,198.6,0,0,0,0,1,0,0,-26.23,49.14,26.32,-51.52,0,0,0,0
28197,28253,0.002118,0.014324,0.01612,218.96,0,0,0,0,1,0,0,-63,27.82,63.09,-28.91,0,0,0,0
28220,28198,0.001428,0.01061,0.00745,226.03,0,0,0,0,1,0,0,65.44,7.39,-65.38,-7.79,0,0,0,0
28200,28275,0.002083,0.009489,0.0033,165.73,0,0,0,0,1,0,0,2.75,20.56,-2.74,-20.86,0,0,0,0
28200,28999,0.003578,0.026893,0.02166,231.94,0,0,0,0,1,0,0,-55.63,-31.08,55.77,29.9,0,0,0,0
28201,28202,0.000264,0.00114,0,0,0,0,0,0,1,0,0,26.38,9.57,-26.38,-9.56,0,0,0,0
28201,28203,0.000286,0.001047,0,0,0,0,0,0,1,0,0,-26.38,-9.57,26.38,9.58,0,0,0,0
28201,28204,0.000227,0.001063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28203,28210,0.001707,0.010037,0.03982,215.5,0,0,0,0,1,0,0,37.35,35.64,-37.3,-39.71,0,0,0,0
28205,28206,0.000242,0.001151,0,0,0,0,0,0,1,0,0,39.42,6.43,-39.41,-6.41,0,0,0,0
28207,28219,0.00244,0.016173,0.00983,169.79,0,0,0,0,1,0,0,-3.24,12.91,3.24,-13.94,0,0,0,0
28208,28209,0.000243,0.001043,0,0,0,0,0,0,1,0,0,31.26,5.87,-31.26,-5.86,0,0,0,0
28208,28210,0.000212,0.001043,0,0,0,0,0,0,1,0,0,-31.26,-5.87,31.26,5.88,0,0,0,0
28212,28211,0.000309,0.018675,0,495.98,0,0,1.06875,0,1,0,0,-241.16,-91.42,241.37,104.23,0,0,0,0
28211,29025,0.001188,0.013828,0.31114,1239.74,0,0,0,0,1,0,0,-372.54,-116.3,374.3,104.73,0,0,0,0
28212,28220,0.003141,0.018921,0.01624,245.28,0,0,0,0,1,0,0,95.05,12.48,-94.79,-12.69,0,0,0,0
28272,28212,0.004145,0.028106,0.00855,237.94,0,0,0,0,1,0,0,-51.94,-51.45,52.14,51.9,0,0,0,0
28215,28213,0.001103,0.006734,0.00375,175.46,0,0,0,0,1,0,0,-7.31,28.95,7.32,-29.29,0,0,0,0
28213,28363,0.003557,0.016676,0.03232,207.71,0,0,0,0,1,0,0,-38.34,24.15,38.41,-27.21,0,0,0,0
28214,28215,0.000276,0.001088,0,0,0,0,0,0,1,0,0,-31.02,-6.45,31.02,6.46,0,0,0,0
28215,28272,0.00295,0.019827,0.01609,216.54,0,0,0,0,1,0,0,-23.71,-35.41,23.76,34.02,0,0,0,0
28224,28216,0.001586,0.010331,0.0031,180.8,0,0,0,0,1,0,0,1.88,-6.94,-1.88,6.64,0,0,0,0
28218,28217,0.000467,0.024371,0,595.59,0,0,1,0,1,0,0,-215.35,-2.06,215.56,13.1,0,0,0,0
28218,28217,0.000467,0.024371,0,595.59,0,0,1,0,1,0,0,-215.35,-2.06,215.56,13.1,0,0,0,0
28218,28217,0.000467,0.024371,0,595.59,0,0,1,0,1,0,0,-215.35,-2.06,215.56,13.1,0,0,0,0
28795,28217,0.000413,0.005601,0.13783,1302.28,0,0,0,0,1,0,0,367.78,9.37,-367.24,-16.24,0,0,0,0
28217,28831,0.000636,0.007879,0.22127,1215.62,0,0,0,0,1,0,0,-279.44,-23.07,279.93,6.22,0,0,0,0
28218,28225,0.001969,0.008534,0.0391,257.4,0,0,0,0,1,0,0,109.76,15.07,-109.52,-18.03,0,0,0,0
28218,28231,0.001374,0.007175,0.00423,265.52,0,0,0,0,1,0,0,122.2,3.32,-122,-2.7,0,0,0,0
28221,28233,0.002245,0.01365,0.00934,223.75,0,0,0,0,1,0,0,-38.97,12.32,39.01,-13.05,0,0,0,0
28221,28250,0.003356,0.020857,0.02781,225.72,0,0,0,0,1,0,0,-46.01,27.39,46.11,-29.61,0,0,0,0
28223,28222,0.00032,0.02184,0,507.42,0,0,1,0,1,0,0,-241.19,21.34,241.37,-8.75,0,0,0,0
28222,29003,0.000377,0.004792,0.12343,1212.85,0,0,0,0,1,0,0,-241.37,8.75,241.59,-18.47,0,0,0,0
28223,28275,0.001997,0.011508,0.00999,227.07,0,0,0,0,1,0,0,48.02,-3.96,-47.97,3.21,0,0,0,0
28223,29014,0.001045,0.006146,0.00139,268.2,0,0,0,0,1,0,0,132.04,-21.48,-131.86,22.42,0,0,0,0
28224,28267,0.001882,0.012581,0.0169,221.39,0,0,0,0,1,0,0,-36.96,-6.22,36.99,4.71,0,0,0,0
28225,28226,0.000232,0.001131,0,0,0,0,0,0,1,0,0,35.08,23.01,-35.08,-22.99,0,0,0,0
28227,28800,0.002007,0.010401,0.00256,264.45,0,0,0,0,1,0,0,-124.05,-22.61,124.36,23.99,0,0,0,0
28228,28229,0.000203,0.001171,0,0,0,0,0,0,1,0,0,51.23,13.43,-51.22,-13.4,0,0,0,0
28228,28282,0.002708,0.015039,0.0084,226.21,0,0,0,0,1,0,0,-51.1,-17.28,51.18,16.85,0,0,0,0
28228,28796,0.003792,0.022408,0.00677,232.11,0,0,0,0,1,0,0,-58.32,-14.29,58.45,14.4,0,0,0,0
28230,28260,0.001365,0.008867,0.004,204.17,0,0,0,0,1,0,0,29.53,-0.15,-29.52,-0.18,0,0,0,0
28266,28230,0.00315,0.017468,0.01212,247.48,0,0,0,0,1,0,0,90.02,14.74,-89.76,-14.57,0,0,0,0
28233,28870,0.002421,0.010388,0.00236,239.74,0,0,0,0,1,0,0,-63.49,1.76,63.59,-1.59,0,0,0,0
28271,28234,0.007545,0.032204,0.03192,243.61,0,0,0,0,1,0,0,76.53,-1.48,-76.1,0.05,0,0,0,0
28235,28236,0.000241,0.001195,0,0,0,0,0,0,1,0,0,27.04,4.5,-27.04,-4.49,0,0,0,0
28244,28235,0.000916,0.005986,0.00328,211.39,0,0,0,0,1,0,0,-26.18,-2.69,26.18,2.4,0,0,0,0
28235,29014,0.001625,0.009917,0.00567,232.87,0,0,0,0,1,0,0,-53.23,-6.9,53.27,6.61,0,0,0,0
28237,28238,0.000225,0.001101,0,0,0,0,0,0,1,0,0,-27.04,-8.51,27.04,8.52,0,0,0,0
28933,28238,0.001104,0.006433,0.00446,233.79,0,0,0,0,1,0,0,-67.19,-21.19,67.24,21.05,0,0,0,0
28238,28985,0.001471,0.009042,0.0037,215.78,0,0,0,0,1,0,0,-31.07,20.43,31.09,-20.68,0,0,0,0
28238,28999,0.002495,0.011537,0.04415,228.03,0,0,0,0,1,0,0,-63.21,-49.99,63.37,46.14,0,0,0,0
28239,28240,0.000271,0.001192,0,0,0,0,0,0,1,0,0,-42.08,-3.38,42.08,3.4,0,0,0,0
28239,28241,0.00028,0.001104,0,0,0,0,0,0,1,0,0,42.08,3.38,-42.07,-3.36,0,0,0,0
28239,28242,0.000204,0.001163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28251,28240,0.001915,0.011133,0.00801,240.17,0,0,0,0,1,0,0,-69.12,-26.77,69.22,26.55,0,0,0,0
28256,28240,0.00161,0.0093,0.00374,261.1,0,0,0,0,1,0,0,111.51,30.77,-111.3,-29.95,0,0,0,0
28243,28250,0.002343,0.011456,0.00332,251.24,0,0,0,0,1,0,0,89.21,-13.34,-89.02,13.92,0,0,0,0
28800,28243,0.001981,0.010543,0.01247,272.34,0,0,0,0,1,0,0,131.62,4.98,-131.28,-4.45,0,0,0,0
28244,28251,0.001935,0.008796,0.00219,203.83,0,0,0,0,1,0,0,-26.19,-16.24,26.21,16.1,0,0,0,0
28273,28245,0.001113,0.006573,0.00979,215.89,0,0,0,0,1,0,0,-27.75,-5.68,27.76,4.74,0,0,0,0
28245,28832,0.00341,0.023898,0.03078,237.07,0,0,0,0,1,0,0,-55.65,-12.21,55.76,9.83,0,0,0,0
28246,28267,0.002226,0.013595,0.00908,254.41,0,0,0,0,1,0,0,103.86,-10.44,-103.62,11,0,0,0,0
28246,28341,0.00968,0.043053,0.03155,268.92,0,0,0,0,1,0,0,-136.45,-2.27,138.24,7.05,0,0,0,0
28247,28260,0.000999,0.006403,0.00367,207.29,0,0,0,0,1,0,0,-30.36,4.73,30.37,-5.04,0,0,0,0
28247,28933,0.001155,0.007626,0.02489,178.79,0,0,0,0,1,0,0,-0.96,-18.61,0.96,16.1,0,0,0,0
28248,28249,0.000251,0.001162,0,0,0,0,0,0,1,0,0,42.91,15.66,-42.9,-15.64,0,0,0,0
28248,28250,0.000219,0.001026,0,0,0,0,0,0,1,0,0,-42.91,-15.66,42.91,15.68,0,0,0,0
28252,28327,0.001701,0.009091,0.00726,224.09,0,0,0,0,1,0,0,-52.69,47.68,52.78,-48.01,0,0,0,0
28253,28254,0.00022,0.001062,0,0,0,0,0,0,1,0,0,26.37,6.17,-26.37,-6.16,0,0,0,0
28253,28304,0.005509,0.032758,0.02952,239.65,0,0,0,0,1,0,0,-89.47,22.74,89.91,-23.27,0,0,0,0
28255,28263,0.003478,0.021318,0.01891,180.18,0,0,0,0,1,0,0,-13.32,-5.54,13.33,3.66,0,0,0,0
28255,28800,0.002256,0.012995,0.00603,210.36,0,0,0,0,1,0,0,-20.74,0.36,20.75,-0.92,0,0,0,0
28292,28256,0.000811,0.005536,0.00212,237.56,0,0,0,0,1,0,0,-56.75,-51.4,56.8,51.5,0,0,0,0
28999,28256,0.000849,0.004501,0.0021,283.69,0,0,0,0,1,0,0,101.28,43.01,-101.19,-42.71,0,0,0,0
28999,28256,0.000849,0.004501,0.0021,283.69,0,0,0,0,1,0,0,101.28,43.01,-101.19,-42.71,0,0,0,0
28257,28258,0.000294,0.001156,0,0,0,0,0,0,1,0,0,57.25,19.79,-57.24,-19.75,0,0,0,0
28257,28279,0.001361,0.006226,0.00399,199.33,0,0,0,0,1,0,0,17.63,11.94,-17.62,-12.32,0,0,0,0
28257,28292,0.001494,0.009583,0.01213,193.98,0,0,0,0,1,0,0,-8.34,-35,8.35,33.87,0,0,0,0
28257,28832,0.002825,0.015042,0.0079,236.7,0,0,0,0,1,0,0,-66.54,3.27,66.66,-3.42,0,0,0,0
28259,28260,0.000239,0.00116,0,0,0,0,0,0,1,0,0,-57.25,-9.85,57.25,9.89,0,0,0,0
28259,28261,0.000219,0.001046,0,0,0,0,0,0,1,0,0,57.25,9.85,-57.24,-9.82,0,0,0,0
28260,28796,0.002438,0.012378,0.00151,235.02,0,0,0,0,1,0,0,-58.1,-4.67,58.19,4.93,0,0,0,0
28262,28298,0.001758,0.010156,0.01193,222.54,0,0,0,0,1,0,0,-43.07,-66.34,43.17,65.7,0,0,0,0
28299,28262,0.000579,0.003096,0.00087,194.15,0,0,0,0,1,0,0,14.18,-45.03,-14.17,45,0,0,0,0
28263,28264,0.000249,0.001026,0,0,0,0,0,0,1,0,0,53.06,20.97,-53.05,-20.94,0,0,0,0
28279,28263,0.003068,0.01799,0.00574,207.55,0,0,0,0,1,0,0,-27.5,2.7,27.52,-3.15,0,0,0,0
29005,28263,0.000994,0.004978,0.03276,247.56,0,0,0,0,1,0,0,94,18.58,-93.91,-21.48,0,0,0,0
28265,28266,0.000249,0.001078,0,0,0,0,0,0,1,0,0,-53.05,-22.13,53.06,22.17,0,0,0,0
28266,28293,0.005019,0.030106,0.02526,209.52,0,0,0,0,1,0,0,28.79,-9.58,-28.74,7.24,0,0,0,0
28266,28301,0.000766,0.004535,0.00221,166.61,0,0,0,0,1,0,0,-5.98,-59.37,6.01,59.29,0,0,0,0
28266,28344,0.003179,0.016249,0.04249,279.93,0,0,0,0,1,0,0,-165.88,32.04,166.76,-31.9,0,0,0,0
28268,28269,0.00023,0.001109,0,0,0,0,0,0,1,0,0,29.45,7.02,-29.45,-7.01,0,0,0,0
28268,28270,0.000243,0.001159,0,0,0,0,0,0,1,0,0,-29.45,-7.02,29.46,7.03,0,0,0,0
28312,28270,0.001683,0.010775,0.00619,184.94,0,0,0,0,1,0,0,8.22,1.59,-8.22,-2.24,0,0,0,0
28270,28357,0.003956,0.019631,0.06677,231.21,0,0,0,0,1,0,0,52,-8.01,-51.9,1.49,0,0,0,0
28271,28849,0.010155,0.056046,0.01468,252.95,0,0,0,0,1,0,0,-103.24,-4.17,104.29,8.46,0,0,0,0
28273,28274,0.000299,0.001091,0,0,0,0,0,0,1,0,0,50.72,25.41,-50.71,-25.37,0,0,0,0
28273,28306,0.002112,0.01388,0.00326,217.73,0,0,0,0,1,0,0,36.91,25.99,-36.87,-26.04,0,0,0,0
28323,28273,0.003159,0.019329,0.0103,185.17,0,0,0,0,1,0,0,6.41,34.89,-6.37,-35.69,0,0,0,0
28273,28943,0.005111,0.025002,0.02525,235.5,0,0,0,0,1,0,0,-53.51,-10.02,53.66,8.18,0,0,0,0
28276,28277,0.000203,0.001187,0,0,0,0,0,0,1,0,0,-50.72,-31.92,50.73,31.96,0,0,0,0
28276,28278,0.000214,0.001092,0,0,0,0,0,0,1,0,0,50.72,31.92,-50.71,-31.88,0,0,0,0
28324,28277,0.001658,0.010881,0.00437,224.54,0,0,0,0,1,0,0,45.33,-36.87,-45.27,36.79,0,0,0,0
28277,28371,0.002333,0.012384,0.07703,226.12,0,0,0,0,1,0,0,50.66,-60.53,-50.52,53.32,0,0,0,0
