GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
26150,66,0,0,0,1.0192,80.72,1,66,66,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0
26157,131.94,0,0,0,0.9986,289.78,1,131.94,131.94,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
26158,114.12,0,0,0,0.9986,250.77,1,114.12,114.12,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0
26159,0,0,0,0,1.0297,259.03,0,199,66.72,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0
26163,597.56,-66.6,305.4,-66.6,1.0202,716.41,1,600,194.01,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0
26164,303.87,-33.87,155.3,-33.87,1.0205,407.08,1,305.1,83.01,0,0,0,0,0,0,0,0,0,0,305.1049,0,0,0,0
26165,298.78,-33.3,152.7,-33.3,1.0204,390.91,1,300,68.61,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0
26166,298.78,-33.3,152.7,-33.3,1.0203,342.41,1,300,129.24,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0
26167,77.68,-8.66,39.7,-8.66,1.0192,78,1,78,25.92,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
26167,77.68,-8.66,39.7,-8.66,1.0192,107.05,1,78,27.78,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
26167,77.68,-8.66,39.7,-8.66,1.0192,78,1,78,31.99,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
26173,0,0,117.07,-25.53,1.0213,310.86,0,230,58.82,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
26174,229.07,-25.53,117.07,-25.53,1.0023,249.38,1,230,24.33,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
26175,0,0,106.87,-23.31,1.0213,290.79,0,209.97,101.9,0,0,0,0,0,0,0,0,0,0,209.97,0,0,0,0
26176,209.12,-23.31,106.87,-23.31,1.0034,242.11,1,209.97,36.93,0,0,0,0,0,0,0,0,0,0,209.97,0,0,0,0
26177,209.11,-23.31,106.87,-23.31,0.999,220.97,1,209.97,51.79,0,0,0,0,0,0,0,0,0,0,209.9667,0,0,0,0
26178,107.76,-12.01,55.07,-12.01,1,122.45,1,108.2,13.94,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26179,107.76,-12.01,55.07,-12.01,1.0002,122.66,1,108.2,43.48,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26180,107.76,-12.01,55.07,-12.01,1,114.24,1,108.2,49.84,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26181,107.76,-12.01,55.07,-12.01,1.0001,129.53,1,108.2,30.35,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26182,107.76,-12.01,55.07,-12.01,1.0048,136.21,1,108.2,31.36,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26183,107.76,-12.01,55.07,-12.01,0.9993,153.97,1,108.2,22.23,0,0,0,0,0,0,0,0,0,0,108.2,0,0,0,0
26185,38.94,19.9,19.9,-4.34,1.04,48.44,1,39.1,18.23,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,0
26190,35.65,-3.97,18.22,-3.97,1.0115,40.01,1,35.8,16.25,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0
26190,35.65,-3.97,18.22,-3.97,1.0115,35.8,1,35.8,12.25,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0
26191,35.65,-3.97,18.22,-3.97,1.0152,43.35,1,35.8,10.38,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0
26197,178.6,57.96,104.06,-13.28,1.0251,306.43,1,178.6,178.6,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26198,196.9,57.96,104.06,-13.28,1.026,274.41,1,196.9,196.9,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26199,180.95,57.96,104.06,-13.28,1.0285,344.7,1,180.95,180.95,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26200,237.95,57.96,104.06,-13.28,1.0263,345.59,1,237.95,237.95,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26201,257.84,57.96,104.06,-13.28,1.0265,307.04,1,257.84,257.84,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26202,194.09,57.96,104.06,-13.28,1.0278,284.06,1,194.09,194.09,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
26203,0,0,21.5,-2.74,1.0221,62.78,0,56,19.3,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
26205,0,0,7.7,-0.98,1.0192,20.05,0,20.05,6.53,0,0,0,0,0,0,0,0,0,0,20.05,0,0,0,0
26206,4.32,-0.32,2.53,-0.32,1.0192,6.67,1,4.32,4.32,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
26206,7,-0.34,2.69,-0.34,1.0192,7,1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
26206,0,0,2.69,-0.34,1.0192,7.8,0,7,1.96,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
26206,7.48,-0.47,3.65,-0.47,1.0192,9.75,1,7.48,7.48,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0
26206,15.29,-0.98,7.7,-0.98,1.0192,29.65,1,15.29,15.29,0,0,0,0,0,0,0,0,0,0,20.05,0,0,0,0
26208,21.31,10.89,10.89,-2.38,1.0267,23.6,1,21.4,9.71,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0
26208,21.31,10.89,10.89,-2.38,1.0267,32.1,1,21.4,10,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0
26210,83.11,-14.69,21.73,-14.69,0.9747,130.23,1,83.11,83.11,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0
26215,273.29,-30.46,139.67,-30.46,1.0091,274.4,1,274.4,124.17,0,0,0,0,0,0,0,0,0,0,274.4,0,0,0,0
26216,273.29,-30.46,139.67,-30.46,1.0082,276.92,1,274.4,75.93,0,0,0,0,0,0,0,0,0,0,274.4,0,0,0,0
26217,273.29,-30.46,139.67,-30.46,1.0073,325.12,1,274.4,71.7,0,0,0,0,0,0,0,0,0,0,274.4,0,0,0,0
26219,45.81,-2.25,23.41,-5.11,1.0099,46,1,46,11.24,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
26222,7.39,3.26,3.26,-0.42,1.0275,8.78,1,7.39,7.39,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0
26223,0,0,3.8,-0.49,1.0265,9.9,0,9.9,4.53,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0
26225,10.59,5.38,5.38,-0.69,1.0713,14.13,1,10.59,10.59,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
26226,6.93,5.38,5.38,-0.69,1.0306,20.5,1,6.93,6.93,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
26226,14,5.38,5.38,-0.69,1.0306,14.24,1,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
26227,7.88,4.22,4.22,-0.54,1.0283,13.8,1,7.88,7.88,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
26227,7.8,3.88,3.88,-0.49,1.0283,11.76,1,7.8,7.8,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0
26229,31.27,15.98,15.98,-3.49,1.04,41.62,1,31.4,13.48,0,0,0,0,0,0,0,0,0,0,31.4,0,0,0,0
26230,31.27,-3.49,15.98,-3.49,1.0192,38.22,1,31.4,7.62,0,0,0,0,0,0,0,0,0,0,31.4,0,0,0,0
26230,31.27,-3.49,15.98,-3.49,1.0192,31.91,1,31.4,14.09,0,0,0,0,0,0,0,0,0,0,31.4,0,0,0,0
26234,110.94,-19.87,29.39,-19.87,1.0281,183.52,1,110.94,110.94,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0
26236,32.51,0,0,0,1.04,54.38,1,32.51,32.51,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,0
26236,44.25,0,0,0,1.04,44.25,1,44.25,44.25,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,0
26236,35.46,0,0,0,1.04,61.76,1,35.46,35.46,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,0
26236,28.33,0,0,0,1.04,54.79,1,28.33,28.33,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,0
26237,0,0,29.22,-6.37,1.04,60.31,0,57.4,18.3,0,0,0,0,0,0,0,0,0,0,57.4,0,0,0,0
26238,30,-3.34,15.33,-3.34,1.0187,30.58,1,30.13,7.93,0,0,0,0,0,0,0,0,0,0,30.125,0,0,0,0
26238,30,-3.34,15.33,-3.34,1.0187,30.81,1,30.13,5.07,0,0,0,0,0,0,0,0,0,0,30.125,0,0,0,0
26238,30.01,-3.34,15.33,-3.34,1.0187,34.83,1,30.13,7.27,0,0,0,0,0,0,0,0,0,0,30.13,0,0,0,0
26238,30.01,-3.34,15.33,-3.34,1.0187,38.3,1,30.13,8.81,0,0,0,0,0,0,0,0,0,0,30.13,0,0,0,0
26238,40.83,-4.55,20.87,-4.55,1.0187,55.34,1,41,10.16,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
26238,40.83,-4.55,20.87,-4.55,1.0187,48.01,1,41,14.28,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
26238,40.83,-4.55,20.87,-4.55,1.0187,41,1,41,8.84,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
28720,103.47,0,0,0,1.0329,174.4,1,103.47,103.47,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0
28721,0,0,0,0,1.0328,195.83,0,140,19.13,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0
28722,16.45,0,0,0,1.0328,22.48,1,16.45,16.45,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
28723,10,0,0,0,1.0375,10,1,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
28725,58.66,29.98,29.98,-6.54,1.0131,61.04,1,58.9,20.37,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,0
28727,39.87,10.54,10.54,-7.13,1.0476,49.72,1,39.87,39.87,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0
28729,60.25,30.79,30.79,-6.72,1.0601,86.7,1,60.5,25.38,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
28732,7.16,0,0,0,1.0241,13.99,1,7.16,7.16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
28733,10.6,0,0,0,1.0242,14.15,1,10.6,10.6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
28735,0,0,0,0,1.0238,32.4,0,21.6,10.04,0,0,0,0,0,0,0,0,0,0,21.6,0,0,0,0
28736,12.85,0,0,0,1.0244,16.82,1,12.85,12.85,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0
28736,0,0,0,0,1.0244,16.67,0,14.8,5.03,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0
28740,52.28,0,0,0,1.0459,75.46,1,52.28,52.28,0,0,0,0,0,0,0,0,0,0,52.28,0,0,0,0
28741,0,0,0,0,1.0524,52.6,0,52.28,17.79,0,0,0,0,0,0,0,0,0,0,52.2833,0,0,0,0
28742,44.47,0,0,0,1.0459,75.56,1,44.47,44.47,0,0,0,0,0,0,0,0,0,0,52.2833,0,0,0,0
28743,38.89,0,0,0,1.0459,70.78,1,38.89,38.89,0,0,0,0,0,0,0,0,0,0,52.28,0,0,0,0
28744,25.36,0,0,0,1.046,54.29,1,25.36,25.36,0,0,0,0,0,0,0,0,0,0,52.28,0,0,0,0
28744,38.36,0,0,0,1.046,59.41,1,38.36,38.36,0,0,0,0,0,0,0,0,0,0,52.28,0,0,0,0
28746,26.15,0,0,0,1.0459,60,1,26.15,26.15,0,0,0,0,0,0,0,0,0,0,41.62,0,0,0,0
28746,0,0,0,0,1.0459,41.62,0,41.62,10.17,0,0,0,0,0,0,0,0,0,0,41.62,0,0,0,0
28747,31.57,0,0,0,1.046,48.33,1,31.57,31.57,0,0,0,0,0,0,0,0,0,0,41.6167,0,0,0,0
28747,35.98,0,0,0,1.046,46.22,1,35.98,35.98,0,0,0,0,0,0,0,0,0,0,41.6167,0,0,0,0
28748,0,0,0,0,1.0459,42.61,0,41.62,4.37,0,0,0,0,0,0,0,0,0,0,41.6167,0,0,0,0
28748,28.27,0,0,0,1.0459,43.76,1,28.27,28.27,0,0,0,0,0,0,0,0,0,0,41.6167,0,0,0,0
28751,23.52,0,0,0,0.9929,29.13,1,23.52,23.52,0,0,0,0,0,0,0,0,0,0,29.1333,0,0,0,0
28751,25.12,0,0,0,0.9929,41.58,1,25.12,25.12,0,0,0,0,0,0,0,0,0,0,29.13,0,0,0,0
28752,21.58,0,0,0,0.9929,29.13,1,21.58,21.58,0,0,0,0,0,0,0,0,0,0,29.1333,0,0,0,0
28753,29.13,0,0,0,0.993,36.93,1,29.13,29.13,0,0,0,0,0,0,0,0,0,0,29.1333,0,0,0,0
28753,20.69,0,0,0,0.993,37.6,1,20.69,20.69,0,0,0,0,0,0,0,0,0,0,29.1333,0,0,0,0
28754,22.2,0,0,0,0.9929,31.85,1,22.2,22.2,0,0,0,0,0,0,0,0,0,0,29.13,0,0,0,0
28755,6.66,0,0,0,1.0192,22.4,1,6.66,6.66,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
28755,15.36,0,0,0,1.0192,20.12,1,15.36,15.36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
28755,13.52,0,0,0,1.0192,19.38,1,13.52,13.52,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
28755,0,0,0,0,1.0192,16.06,0,16,6.54,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
28757,40.21,10.65,10.65,-7.2,1.0283,56.83,1,40.21,40.21,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
28761,0,0,0,0,1.0231,187.71,0,133.4,49.84,0,0,0,0,0,0,0,0,0,0,133.4,0,0,0,0
28765,132.79,67.87,67.87,-14.8,1.0324,143.31,1,133.33,29.41,0,0,0,0,0,0,0,0,0,0,133.3333,0,0,0,0
28766,132.79,67.87,67.87,-14.8,1.0306,179.85,1,133.33,17.28,0,0,0,0,0,0,0,0,0,0,133.3333,0,0,0,0
28767,0,0,67.87,-14.8,1.0245,189.54,0,133.33,51.29,0,0,0,0,0,0,0,0,0,0,133.3333,0,0,0,0
28768,132.79,67.87,67.87,-14.8,1.0295,164.9,1,133.33,60.11,0,0,0,0,0,0,0,0,0,0,133.3333,0,0,0,0
28769,132.79,67.87,67.87,-14.8,1.0285,190.56,1,133.33,39.93,0,0,0,0,0,0,0,0,0,0,133.33,0,0,0,0
28770,132.79,67.87,67.87,-14.8,1.0315,150.59,1,133.33,18.33,0,0,0,0,0,0,0,0,0,0,133.3333,0,0,0,0
28771,7.17,3.66,3.66,-0.8,1.0252,7.2,1,7.2,2.31,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0
28778,52.78,26.98,26.98,-5.88,0.9968,60.27,1,53,10.77,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
28779,52.78,26.98,26.98,-5.88,0.9973,60.21,1,53,12.93,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
28784,172.1,-19.18,87.96,-19.18,1.027,220.62,1,172.8,17.76,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28785,172.1,-19.18,87.96,-19.18,1.0267,202.44,1,172.8,28.71,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28786,172.1,-19.18,87.96,-19.18,1.0274,203.64,1,172.8,58.63,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28787,172.1,-19.18,87.96,-19.18,1.0268,200.77,1,172.8,73.47,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28788,172.1,-19.18,87.96,-19.18,1.0275,179.89,1,172.8,17.79,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28789,172.1,-19.18,87.96,-19.18,1.0271,227.33,1,172.8,39.13,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0
28791,25.6,13.08,13.08,-2.85,1.0347,30.9,1,25.7,7.01,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0
28792,25.6,13.08,13.08,-2.85,1.0347,34.85,1,25.7,7.17,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0
28797,331.65,169.5,169.5,-36.96,0.9867,376.57,1,333,143.29,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0
28798,331.65,169.5,169.5,-36.96,0.9917,366.05,1,333,36.22,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0
28799,0,0,3.72,-0.81,1.0172,7.46,0,7.3,2.42,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0
28799,49.6,25.35,25.35,-5.53,1.0172,71.1,1,49.8,12.6,0,0,0,0,0,0,0,0,0,0,49.8,0,0,0,0
28800,23.4,11.96,11.96,-2.61,1.0192,24.65,1,23.5,10.73,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0
28804,15.42,0,0,0,1.04,25.32,1,15.42,15.42,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0
28804,0,0,0,0,1.04,26.78,0,20.83,7.1,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0
28804,0,0,0,0,1.04,21.35,0,20.83,3.97,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0
28805,48.5,-5.41,24.79,-5.41,1.0133,57.84,1,48.7,23.36,0,0,0,0,0,0,0,0,0,0,48.7,0,0,0,0
28811,58.76,30.03,30.03,-6.55,1.0174,67.52,1,59,23.71,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
28812,58.76,30.03,30.03,-6.55,1.0178,75.18,1,59,27.18,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
28815,20.75,-2.54,9.71,-2.54,1.0197,22.97,1,20.83,5.67,0,0,0,0,0,0,0,0,0,0,20.83,0,0,0,0
28815,20.75,-2.54,9.71,-2.54,1.0197,25.39,1,20.83,2.69,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0
28815,20.75,-2.54,9.71,-2.54,1.0197,31.25,1,20.83,8.46,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0
28816,0,0,6.99,-1.83,1.0482,19.48,0,15,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
28817,0,0,6.99,-1.83,1.0482,15.25,0,15,4.84,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
28820,19.92,10.18,10.18,-2.22,1.0635,22.39,1,20,3.54,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
28821,9.46,4.84,4.84,-1.05,1.0677,10.6,1,9.5,4.49,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0
28821,9.46,4.84,4.84,-1.05,1.0677,11.41,1,9.5,2.19,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0
28823,24.07,0,0,0,1.04,42.54,1,24.07,24.07,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0
28824,35.75,9.58,9.58,-6.48,1.038,57.49,1,35.75,35.75,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
28828,53.9,0,0,0,0.994,74.29,1,53.9,53.9,0,0,0,0,0,0,0,0,0,0,53.9,0,0,0,0
28829,7.86,0,0,0,1.0211,10,1,7.86,7.86,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
28829,5.01,0,0,0,1.0211,8.71,1,5.01,5.01,0,0,0,0,0,0,0,0,0,0,6.6667,0,0,0,0
28830,6.67,0,0,0,0.9938,9.21,1,6.67,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0
28830,6.67,0,0,0,0.9938,7.35,1,6.67,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0
28831,60.25,30.79,30.79,-6.72,1.04,88.27,1,60.5,26.13,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
28833,55.5,0,0,0,1.04,61.6,1,55.5,55.5,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0
28834,0,0,0,0,1.04,28.97,0,26,12.94,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
28835,0,0,4.53,-0.99,1.038,9.38,0,8.9,2.89,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0
28835,24.8,12.67,12.67,-2.76,1.038,27.5,1,24.9,10.94,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0
28835,24.8,12.67,12.67,-2.76,1.038,28.13,1,24.9,3.47,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0
28837,0,0,5.6,-1.22,1.007,13.82,0,11,2.75,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
28837,10.96,5.6,5.6,-1.22,1.007,13.05,1,11,2.36,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
28838,10.96,5.6,5.6,-1.22,1.01,11.29,1,11,4.2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
28839,62.02,0,0,0,1.04,118.54,1,62.02,62.02,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0
28844,185.57,-20.68,94.84,-20.68,1.0234,188.02,1,186.33,28.35,0,0,0,0,0,0,0,0,0,0,186.33,0,0,0,0
28845,185.58,-20.68,94.84,-20.68,1.0222,214.41,1,186.33,90.44,0,0,0,0,0,0,0,0,0,0,186.3333,0,0,0,0
28846,185.58,-20.68,94.84,-20.68,1.023,235.43,1,186.33,70.4,0,0,0,0,0,0,0,0,0,0,186.3333,0,0,0,0
28850,212.13,-23.64,108.42,-23.64,1.0235,237.49,1,213,43.37,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0
28851,212.13,-23.64,108.42,-23.64,1.0231,317.5,1,213,79.41,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0
28852,212.13,-23.64,108.42,-23.64,1.023,265.12,1,213,93.65,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0
28853,0,0,108.42,-23.64,1.025,223.79,0,213,95.4,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0
28854,19.92,-2.22,10.18,-2.22,1.0245,20,1,20,3.14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
28855,17.93,9.16,9.16,-2,1.0192,18,1,18,2.01,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
28856,49.7,25.4,25.4,-5.54,1.0365,58.45,1,49.9,5.04,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0
28858,6.15,0,0,0,1.0192,13.71,1,6.15,6.15,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0
28858,31.53,0,0,0,1.0192,51.27,1,31.53,31.53,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0
28859,0,0,1.7,-1.15,1.0192,11.96,0,8,2.03,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
28859,0,0,4.26,-2.88,1.0192,20,0,20,3.1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
28859,0,0,10.44,-7.06,1.0192,49,0,49,15.75,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
28862,6.33,3.03,3.03,-0.39,1.0135,8.13,1,6.33,6.33,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0
28863,18.72,9.18,9.18,-1.17,1.015,33.13,1,18.72,18.72,0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,0
28865,54.93,26.52,26.52,-3.38,1.0222,86.73,1,54.93,54.93,0,0,0,0,0,0,0,0,0,0,69.05,0,0,0,0
28866,0,0,26.52,-3.38,1.0129,69.51,0,69.05,11.62,0,0,0,0,0,0,0,0,0,0,69.05,0,0,0,0
28867,48.47,26.52,26.52,-3.38,1.0171,82.87,1,48.47,48.47,0,0,0,0,0,0,0,0,0,0,69.05,0,0,0,0
28868,47.61,26.52,26.52,-3.38,1.0203,86.6,1,47.61,47.61,0,0,0,0,0,0,0,0,0,0,69.05,0,0,0,0
28869,69,0,0,0,1.04,117.32,1,69,69,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0
28871,24.4,12.47,12.47,-2.72,1.0125,29.03,1,24.5,4.53,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0
28872,24.4,12.47,12.47,-2.72,1.0125,24.5,1,24.5,9.93,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0
28874,49,25.04,25.04,-5.46,1.0192,72.83,1,49.2,11.89,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,0
28877,45.83,0,0,0,1.04,60.75,1,45.83,45.83,0,0,0,0,0,0,0,0,0,0,51.7,0,0,0,0
28877,43.32,0,0,0,1.04,56.09,1,43.32,43.32,0,0,0,0,0,0,0,0,0,0,51.7,0,0,0,0
28877,48.14,0,0,0,1.04,66.07,1,48.14,48.14,0,0,0,0,0,0,0,0,0,0,51.7,0,0,0,0
28885,196.2,-21.87,100.27,-21.87,1.0375,227.64,1,197,59.83,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0
28886,196.2,-21.87,100.27,-21.87,1.0374,280.33,1,197,71.29,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0
28887,196.2,-21.87,100.27,-21.87,1.0364,269.12,1,197,74.42,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0
28890,133,0,0,0,1.0301,166.66,1,133,133,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0
28893,14.49,0,0,0,1.0304,25.5,1,14.49,14.49,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
28893,12.7,0,0,0,1.0304,26.11,1,12.7,12.7,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0
28896,10.9,4.19,4.19,-0.53,1.0332,11.66,1,10.9,10.9,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0
28897,0,0,4.19,-0.53,1.0155,12.19,0,10.9,1.93,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0
28898,10.9,4.19,4.19,-0.53,1.0223,10.93,1,10.9,10.9,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0
28901,48.8,-5.44,24.94,-5.44,1.017,68.1,1,49,19.92,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
28902,0,0,0,0,1.0192,58.12,0,47.5,21.14,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0
28906,265.4,-38.22,56.53,-38.22,0.9945,265.65,1,265.4,265.4,0,0,0,0,0,0,0,0,0,0,265.4,0,0,0,0
28907,12.75,6.52,6.52,-1.42,1.04,12.97,1,12.8,3.11,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0
28908,0,0,6.52,-1.42,1.0177,12.8,0,12.8,2.22,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0
28908,0,0,10.26,-2.24,1.0177,20.19,0,20.15,4.79,0,0,0,0,0,0,0,0,0,0,20.15,0,0,0,0
28908,20.07,-2.24,10.26,-2.24,1.0177,20.6,1,20.15,2.26,0,0,0,0,0,0,0,0,0,0,20.15,0,0,0,0
28913,0,0,0,0,1.0155,183.09,0,147.4,66.17,0,0,0,0,0,0,0,0,0,0,147.4,0,0,0,0
28915,7.81,-0.48,3.76,-0.48,1.0216,12.62,1,7.81,7.81,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0
28915,9.8,-0.48,3.76,-0.48,1.0216,10.08,1,9.8,9.8,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0
28915,0,0,6.34,-0.81,1.0216,16.51,0,16.5,5.21,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0
