BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
30213,1,0,0,0,0,8,1.0126937,-62.867824,161,1,1.1,0.9,21.28,0.09,0,0
30214,1,55.38,30.13,0,0,8,1.0234862,-62.123253,161,1,1.1,0.9,21.21,0.04,0,0
30215,1,70.82,36.18,0,0,8,1.0157313,-62.685375,161,1,1.1,0.9,21.26,0.06,0,0
30216,1,0,0,0,0,8,1.0136868,-62.45538,161,1,1.1,0.9,21.25,0.08,0,0
30217,1,70.82,29.34,0,0,8,1.0131892,-62.490515,161,1,1.1,0.9,21.26,0.08,0,0
30218,1,0,0,0,0,8,1.009858,-60.091586,345,1,1.1,0.9,21.18,0.06,0,0
30219,1,0,0,0,0,8,1.0258161,-61.95738,161,1,1.1,0.9,21.19,0.02,0,0
30220,1,106.49,32.47,0,0,8,1.0092446,-60.14987,345,1,1.1,0.9,21.19,0.06,0,0
30221,1,106.49,16.76,0,0,8,1.0117482,-61.895088,161,1,1.1,0.9,21.25,0.08,0,0
30222,1,43.63,8.98,0,0,8,1.014655,-62.3231,161,1,1.1,0.9,21.24,0.08,0,0
30223,1,43.63,9.09,0,0,8,1.013187,-62.28832,161,1,1.1,0.9,21.23,0.08,0,0
30224,1,0,0,0,0,8,1.0102835,-62.118234,161,1,1.1,0.9,21.28,0.09,0,0
30225,1,88.19,9.53,0,0,8,1.0099254,-62.173687,161,1,1.1,0.9,21.29,0.09,0,0
30226,1,88.19,29.47,0,0,8,1.0103407,-62.209203,161,1,1.1,0.9,21.29,0.09,0,0
30227,1,0,0,0,0,8,1.0163446,-62.105704,161,1,1.1,0.9,21.25,0.07,0,0
30228,1,68.58,23.12,0,0,8,1.0158888,-62.14652,161,1,1.1,0.9,21.26,0.08,0,0
30229,1,0,0,0,0,8,1.0167666,-62.068061,161,1,1.1,0.9,21.24,0.07,0,0
30230,1,68.58,12.03,0,0,8,1.0180439,-62.701956,161,1,1.1,0.9,21.25,0.05,0,0
30231,1,50.6,1.66,0,0,8,1.0153772,-62.354457,161,1,1.1,0.9,21.26,0.07,0,0
30232,1,50.6,11.88,0,0,8,1.0192487,-62.118142,161,1,1.1,0.9,21.23,0.06,0,0
30233,1,41.69,12.01,0,0,8,1.0135877,-62.253185,161,1,1.1,0.9,21.23,0.08,0,0
30234,1,41.69,11.6,0,0,8,1.0161776,-62.387243,161,1,1.1,0.9,21.22,0.07,0,0
30235,1,58.65,6.15,0,0,8,1.0231665,-62.168499,161,1,1.1,0.9,21.21,0.04,0,0
30236,1,0,0,0,0,8,1.0233884,-62.130927,161,1,1.1,0.9,21.21,0.04,0,0
30237,1,47.82,18.46,0,0,8,1.0092218,-62.515054,161,1,1.1,0.9,21.27,0.09,0,0
30238,1,47.82,15.44,0,0,8,1.0123787,-62.523231,161,1,1.1,0.9,21.27,0.09,0,0
30239,1,58.49,2.86,0,0,8,1.0153203,-62.336141,161,1,1.1,0.9,21.25,0.07,0,0
30240,1,0,0,0,0,8,1.0127183,-62.462596,161,1,1.1,0.9,21.27,0.09,0,0
30241,1,58.49,6.99,0,0,8,1.0152138,-61.462701,115,1,1.1,0.9,21.36,0.13,0,0
30242,1,4.2,0.8,0,0,8,1.0123289,-59.728952,161,1,1.1,0.9,21.13,0.11,0,0
30243,1,7.1,1.54,0,-14,8,1.0260747,-44.986623,161,1,1.1,0.9,20.62,-0.03,0,0
30244,1,0,0,0,0,8,1.0125886,-62.391087,161,1,1.1,0.9,21.24,0.08,0,0
30245,1,0,0,0,0,8,1.0191214,-60.233095,115,1,1.1,0.9,21.21,0.13,0,0
30246,1,45.2,15.56,0,20,8,0.9882776,-77.489701,13.8,1,1.1,0.9,21.88,0.41,0,0
30247,1,0,0,0,0,8,1.0287992,-58.098253,1,1,1.1,0.9,21.16,0.1,0,0
30248,1,0,0,0,-17.5,8,1.0286069,-40.651582,161,1,1.1,0.9,20.21,0.03,0,0
30249,1,3.81,0.99,0,0,8,1.039902,-36.811695,138,1,1.1,0.9,20.27,-0,0,0
30250,1,0,0,0,0,8,1.0574393,-32.731949,18,1,1.1,0.9,20.34,-0.03,0,0
30251,1,0,0,0,0,8,1.0574393,-32.731949,1,1,1.1,0.9,20.34,-0.03,0,0
30252,1,29.16,10.53,0,0,8,1.0004478,-43.808565,161,1,1.1,0.9,20.36,0.28,0,0
30253,1,0,0,0,0,8,0.9809283,-64.224648,161,1,1.1,0.9,21.4,0.17,0,0
30254,1,0,0,0,0,8,1.0350691,-64.126012,115,1,1.1,0.9,21.32,0.07,0,0
30255,1,22.64,11.06,0,0,8,0.9807304,-64.238134,161,1,1.1,0.9,21.4,0.17,0,0
30256,1,11.16,3.98,0,0,8,1.0182552,-59.397792,161,1,1.1,0.9,21.14,0.09,0,0
30257,1,0,0,0,0,8,1.0226773,-51.092982,161,1,1.1,0.9,20.69,0.16,0,0
30258,1,4.52,0.77,0,0,8,1.022657,-51.09584,161,1,1.1,0.9,20.69,0.16,0,0
30259,1,0,0,0,0,8,1.0226994,-51.090173,161,1,1.1,0.9,20.69,0.16,0,0
30260,1,0,0,0,0,8,1.0226773,-51.092982,161,1,1.1,0.9,20.69,0.16,0,0
30261,1,5.72,1.4,0,-30,8,1.0147616,-44.508782,161,1,1.1,0.9,20.15,0.3,0,0
30262,1,10.81,3.52,0,0,8,1.0256977,-59.827289,161,1,1.1,0.9,21,0.02,0,0
30263,1,3.03,0.86,0,0,8,1.0257408,-47.178049,161,1,1.1,0.9,20.34,0.21,0,0
30264,1,0,0,0,0,8,1.0303953,-45.366107,161,1,1.1,0.9,20.57,-0.06,0,0
30265,1,13.46,3.69,0,0,8,1.0303799,-45.372935,161,1,1.1,0.9,20.58,-0.06,0,0
30266,1,0,0,0,0,8,1.0303953,-45.366107,161,1,1.1,0.9,20.57,-0.06,0,0
30267,1,49.88,20.7,0,0,8,1.0144268,-52.902886,161,1,1.1,0.9,20.73,0.21,0,0
30268,1,0,0,0,0,8,1.0165911,-60.177397,161,1,1.1,0.9,21.15,0.03,0,0
30269,2,0,0,0,0,8,1.0107907,-59.337514,13.8,1,1.1,0.9,21.12,0.03,0,0
30270,1,0,0,0,0,8,1.0165529,-60.188093,161,1,1.1,0.9,21.15,0.03,0,0
30271,1,0,0,0,-298,8,0.9827416,-50.921433,345,1,1.1,0.9,20.78,0.14,0,0
30272,2,0,0,0,0,8,0.9918633,-50.904261,161,1,1.1,0.9,20.78,0.14,0,0
30273,1,0,0,0,0,8,1.015472,-60.48415,161,1,1.1,0.9,21.18,0.04,0,0
30274,2,0,0,0,0,8,0.9911926,-59.087932,13.8,1,1.1,0.9,21.15,0.04,0,0
30275,1,0,0,0,0,8,1.0154423,-60.491158,161,1,1.1,0.9,21.18,0.04,0,0
30276,1,0,0,0,0,8,1.015472,-60.48415,161,1,1.1,0.9,21.18,0.04,0,0
30277,2,0,0,0,0,8,1.0152328,-61.681313,161,1,1.1,0.9,21.15,0.06,0,0
30278,1,0.85,0.04,0,-42,8,1.0134833,-55.117019,161,1,1.1,0.9,20.92,0.08,0,0
30279,2,0,0,0,0,8,1.0134833,-55.117019,13.8,1,1.1,0.9,20.92,0.08,0,0
30280,2,0,0,0,0,8,1.0138942,-52.870827,13.8,1,1.1,0.9,20.86,0.08,0,0
30281,2,0,0,0,0,8,1.0195607,-59.309188,161,1,1.1,0.9,21.04,0,0,0
30282,1,0,0,0,0,8,1.0195385,-59.318623,161,1,1.1,0.9,21.04,0,0,0
30283,1,3.35,0.34,0,0,8,1.0195506,-59.311032,161,1,1.1,0.9,21.04,0,0,0
30284,1,0,0,0,0,8,1.006786,-63.503973,161,1,1.1,0.9,21.33,0.07,0,0
30285,2,2.93,0.46,0,0,8,1.0137649,-63.338536,138,1,1.1,0.9,21.33,0.07,0,0
30286,1,0,0,0,0,8,1.0067137,-63.504969,161,1,1.1,0.9,21.33,0.07,0,0
30287,2,0,0,0,0,8,1.0129649,-56.891255,161,1,1.1,0.9,20.85,0.11,0,0
30288,1,1.02,0.39,0,-72,8,1.0128918,-56.90896,161,1,1.1,0.9,20.85,0.11,0,0
30289,1,0,0,0,0,8,1.0048914,-42.453449,161,1,1.1,0.9,20.41,0.15,0,0
30290,1,0.61,0.14,0,0,8,1.0207222,-42.687962,138,1,1.1,0.9,20.48,0.17,0,0
30291,2,0,0,0,0,8,0.9991358,-41.196222,18,1,1.1,0.9,20.37,0.15,0,0
30292,1,0,0,0,0,8,1.0248851,-61.415452,161,1,1.1,0.9,21.12,0.04,0,0
30293,2,0,0,0,0,8,1.0331564,-58.727317,115,1,1.1,0.9,20.97,0.03,0,0
30294,1,0,0,0,0,8,1.0248703,-61.434655,161,1,1.1,0.9,21.12,0.04,0,0
30295,1,0,0,0,0,8,1.02312,-57.789638,345,1,1.1,0.9,20.99,0.01,0,0
30296,1,0,0,0,0,8,1.0192695,-59.85766,161,1,1.1,0.9,20.99,0.03,0,0
30297,2,0,0,0,0,8,1.02312,-57.789638,13.8,1,1.1,0.9,20.99,0.01,0,0
30298,2,0,0,0,0,8,1.0044487,-57.067855,13.2,1,1.1,0.9,20.98,0,0,0
30299,2,0,0,0,0,8,1.0019393,-55.790109,18,1,1.1,0.9,20.96,0,0,0
30300,2,0,0,0,0,8,1.0097222,-56.014424,13.8,1,1.1,0.9,20.97,0,0,0
30301,2,0,0,0,0,8,1.0098271,-56.020028,18,1,1.1,0.9,20.96,0,0,0
30302,1,0,0,0,0,8,1.020376,-46.912322,345,1,1.1,0.9,20.64,0.01,0,0
30303,1,0,0,0,0,8,1.0203303,-46.827034,161,1,1.1,0.9,20.65,0,0,0
30304,1,0,0,0,0,8,1.020267,-46.701106,18,1,1.1,0.9,20.66,0,0,0
30305,1,0,0,0,0,8,1.020267,-46.701106,1,1,1.1,0.9,20.66,0,0,0
30306,2,0,0,0,0,8,1.032537,-46.31231,13.8,1,1.1,0.9,20.63,0,0,0
30307,2,0,0,0,0,8,1.0122217,-51.86991,345,1,1.1,0.9,20.8,0.02,0,0
30308,1,0,0,0,0,8,1.0180042,-52.987454,161,1,1.1,0.9,20.76,0.04,0,0
30309,2,0,0,0,0,8,1.0187914,-56.607919,161,1,1.1,0.9,20.82,0.06,0,0
30310,2,0,0,0,0,8,1.0164256,-60.228825,161,1,1.1,0.9,21.15,0.03,0,0
30311,1,0,0,0,0,8,1.016371,-60.243617,161,1,1.1,0.9,21.16,0.03,0,0
30312,1,0,0,0,0,8,1.0164256,-60.228825,161,1,1.1,0.9,21.15,0.03,0,0
30313,1,0,0,0,-810,8,1.02508,-48.45832,765,1,1.1,0.9,20.71,0,0,0
30314,1,0,0,0,0,8,1.0208941,-48.650688,345,1,1.1,0.9,20.7,0,0,0
30315,1,1.19,0.53,0,0,8,1.027627,-49.430656,161,1,1.1,0.9,20.71,-0.02,0,0
30316,2,0,0,0,0,8,0.982819,-46.947146,13.8,1,1.1,0.9,20.69,0,0,0
30317,2,0,0,0,0,8,0.984471,-48.233279,20,1,1.1,0.9,20.7,0,0,0
30318,1,1.45,0.33,0,0,8,1.0237016,-47.66238,161,1,1.1,0.9,20.67,-0.02,0,0
30319,2,0,0,0,0,8,1.0113468,-47.145211,13.8,1,1.1,0.9,20.66,-0.02,0,0
30320,2,0,0,0,0,8,1.0110403,-47.712252,13.8,1,1.1,0.9,20.67,-0.02,0,0
30321,1,0,0,0,0,8,1.0110403,-47.712252,1,1,1.1,0.9,20.67,-0.02,0,0
30322,1,0,0,0,0,8,1.0165415,-59.623654,345,1,1.1,0.9,21.16,0.05,0,0
30323,2,0,0,0,0,8,1.015792,-62.150952,161,1,1.1,0.9,21.22,0.07,0,0
30324,1,0,0,0,0,8,1.0180609,-59.51732,345,1,1.1,0.9,21.14,0.04,0,0
30325,1,0,0,0,0,8,1.0165415,-59.623654,345,1,1.1,0.9,21.16,0.05,0,0
30326,2,0,0,0,0,8,1.0156866,-61.612343,161,1,1.1,0.9,21.14,0.06,0,0
30327,2,0,0,0,0,8,1.0205435,-61.439398,138,1,1.1,0.9,21.13,0.07,0,0
30328,1,0,0,0,0,8,1.0231887,-61.346035,13.8,1,1.1,0.9,21.12,0.08,0,0
30329,1,0,0,0,0,8,1.0231887,-61.346035,1,1,1.1,0.9,21.12,0.08,0,0
30330,1,0,0,0,0,8,1.0156013,-61.622463,161,1,1.1,0.9,21.15,0.06,0,0
30331,1,0,0,0,0,8,1.0156866,-61.612343,161,1,1.1,0.9,21.14,0.06,0,0
30332,2,0,0,0,0,8,1.0195168,-60.589875,161,1,1.1,0.9,21.09,0.05,0,0
30333,1,0,0,0,0,8,1.0194861,-60.605628,161,1,1.1,0.9,21.09,0.05,0,0
30334,1,0,0,0,0,8,1.0277569,-56.944945,161,1,1.1,0.9,20.81,0.03,0,0
30335,2,0,0,0,0,8,1.0218008,-55.716689,13.8,1,1.1,0.9,20.78,0.03,0,0
30336,2,0,0,0,0,8,1.0216196,-56.377275,13.8,1,1.1,0.9,20.8,0.03,0,0
30337,2,0,0,0,0,8,1.0209563,-53.24299,13.8,1,1.1,0.9,20.74,0.04,0,0
30338,1,0,0,0,0,8,1.01724,-59.414395,345,1,1.1,0.9,21.12,0,0,0
30339,1,0,0,0,0,8,1.0154394,-61.644435,161,1,1.1,0.9,21.15,0.06,0,0
30340,1,0,0,0,0,8,1.0177136,-59.024847,18,1,1.1,0.9,21.12,-0.01,0,0
30341,1,0,0,0,0,8,1.0177136,-59.024847,1,1,1.1,0.9,21.12,-0.01,0,0
30342,2,0,0,0,0,8,1.0334867,-58.966417,18,1,1.1,0.9,21.12,0,0,0
30343,2,0,0,0,0,8,1.0317476,-57.974797,13.8,1,1.1,0.9,21.1,0,0,0
30344,2,0,0,0,0,8,1.0317088,-58.923539,18,1,1.1,0.9,21.11,0,0,0
30345,1,0,0,0,0,8,1.034158,-57.098083,345,1,1.1,0.9,20.94,-0.02,0,0
30346,1,0,0,0,0,8,1.0306689,-58.796041,161,1,1.1,0.9,20.9,-0.01,0,0
30347,2,0,0,0,0,8,1.0645255,-53.423376,13.2,1,1.1,0.9,20.89,-0.03,0,0
30348,1,0,0,0,0,8,1.0248532,-61.483009,161,1,1.1,0.9,21.13,0.04,0,0
30349,2,0,0,0,0,8,1.0446909,-59.392494,13.8,1,1.1,0.9,21.08,0.01,0,0
30350,2,0,0,0,0,8,1.033555,-60.584594,18,1,1.1,0.9,21.11,0.03,0,0
30351,2,0,0,0,0,8,1.0153143,-59.830246,345,1,1.1,0.9,21.15,0.02,0,0
30352,2,0,0,0,0,8,1.0147981,-61.555587,161,1,1.1,0.9,21.14,0.06,0,0
30353,1,0,0,0,0,8,1.0153091,-63.481215,13.8,1,1.1,0.9,21.14,0.11,0,0
30354,1,0,0,0,0,8,1.0153091,-63.481215,1,1,1.1,0.9,21.14,0.11,0,0
30355,1,0,0,0,0,8,1.0155407,-59.781517,345,1,1.1,0.9,21.14,0.02,0,0
30356,1,0,0,0,0,8,1.0328956,-51.921345,161,1,1.1,0.9,20.75,-0.06,0,0
30357,2,0,0,0,0,8,1.0329064,-51.918875,22,1,1.1,0.9,20.75,-0.06,0,0
30358,2,0,0,0,0,8,1.0330337,-51.643245,22,1,1.1,0.9,20.75,-0.06,0,0
30359,1,0,0,0,0,8,1.0329064,-51.918875,1,1,1.1,0.9,20.75,-0.06,0,0
30360,1,0,0,0,0,8,1.0328718,-51.928069,161,1,1.1,0.9,20.76,-0.06,0,0
30361,1,0,0,0,0,8,1.0328956,-51.921345,161,1,1.1,0.9,20.75,-0.06,0,0
30362,1,0,0,0,-166,8,0.9972037,-49.015875,345,1,1.1,0.9,20.48,0.25,0,0
30363,2,0,0,0,0,8,1.0026989,-49.789856,161,1,1.1,0.9,20.47,0.25,0,0
30364,2,0,0,0,0,8,1.0099047,-48.746321,13.8,1,1.1,0.9,20.48,0.25,0,0
30365,2,0,0,0,0,8,1.0098856,-48.831992,13.8,1,1.1,0.9,20.48,0.25,0,0
30366,1,0,0,0,0,8,1.0098471,-48.980261,1,1,1.1,0.9,20.48,0.25,0,0
30367,1,0,0,0,0,8,0.9980887,-49.017901,345,1,1.1,0.9,20.48,0.25,0,0
30368,2,0,0,0,0,8,1.0150653,-61.734168,161,1,1.1,0.9,21.16,0.06,0,0
30369,1,0,0,0,-611,8,1.02018,-56.094888,765,1,1.1,0.9,20.94,0,0,0
30370,1,0,0,0,0,8,1.0203172,-57.893471,345,1,1.1,0.9,20.97,0.02,0,0
30371,1,0,0,0,0,8,1.0206615,-60.050366,161,1,1.1,0.9,21.02,0.05,0,0
30372,2,0,0,0,0,8,1.02018,-56.094888,13.8,1,1.1,0.9,20.94,0,0,0
30373,2,0,0,0,0,8,1.02018,-56.094888,13.8,1,1.1,0.9,20.94,0,0,0
30374,2,0,0,0,0,8,1.0247558,-55.337643,13.8,1,1.1,0.9,20.94,0,0,0
30375,2,0,0,0,0,8,1.0263568,-55.707973,18,1,1.1,0.9,20.94,0,0,0
30376,2,0,0,0,0,8,1.0217498,-55.83702,13.8,1,1.1,0.9,20.94,0,0,0
30377,2,0,0,0,0,8,1.0244176,-55.867312,13.8,1,1.1,0.9,20.94,0,0,0
30378,1,0,0,0,0,8,1.0195878,-58.069188,345,1,1.1,0.9,21.01,0.02,0,0
30379,2,0,0,0,0,8,1.0187782,-60.003258,345,1,1.1,0.9,21.16,0.04,0,0
30380,1,0,0,0,0,8,1.0243112,-61.902034,161,1,1.1,0.9,21.17,0.03,0,0
30381,2,0,0,0,0,8,1.0263793,-57.899094,161,1,1.1,0.9,21.1,0,0,0
30382,1,0,0,0,-280,8,0.9823289,-39.692678,345,1,1.1,0.9,19.93,0.38,0,0
30383,1,0,0,0,0,8,0.9948328,-40.359374,161,1,1.1,0.9,19.96,0.38,0,0
30384,1,0,0,0,0,8,1.0039977,-40.833182,13.8,1,1.1,0.9,19.98,0.37,0,0
30385,1,0,0,0,0,8,1.0039977,-40.833182,1,1,1.1,0.9,19.98,0.37,0,0
30386,2,0,0,0,0,8,0.9935629,-36.434105,13.8,1,1.1,0.9,19.85,0.37,0,0
30387,1,0,0,0,-910,8,1.0369381,-53.577865,765,1,1.1,0.9,20.86,-0.01,0,0
30388,1,0,0,0,0,8,1.0298421,-55.753822,345,1,1.1,0.9,20.92,0,0,0
30389,1,0,0,0,0,8,1.0190952,-59.217048,161,1,1.1,0.9,21.02,0.01,0,0
30390,2,0,0,0,0,8,1.0356301,-52.87731,18,1,1.1,0.9,20.85,-0.01,0,0
30391,2,0,0,0,0,8,1.035874,-53.285565,13.8,1,1.1,0.9,20.86,-0.01,0,0
30392,2,0,0,0,0,8,1.0355048,-52.818632,13.8,1,1.1,0.9,20.85,-0.01,0,0
30393,2,0,0,0,0,8,1.0362987,-53.231436,13.8,1,1.1,0.9,20.86,-0.01,0,0
30394,2,0,0,0,0,8,1.0355184,-52.828689,18,1,1.1,0.9,20.85,-0.01,0,0
30395,2,0,0,0,0,8,1.0358938,-53.457532,18,1,1.1,0.9,20.86,-0.01,0,0
30396,2,0,0,0,0,8,1.0359281,-53.040176,13.8,1,1.1,0.9,20.86,-0.01,0,0
30397,2,0,0,0,0,8,1.0369381,-53.577865,13.8,1,1.1,0.9,20.86,-0.01,0,0
30398,2,0,0,0,0,8,1.0154896,-60.428875,161,1,1.1,0.9,21.18,0.04,0,0
30399,1,0,0,0,-98,8,1.02606,-56.454807,765,1,1.1,0.9,20.95,0,0,0
30400,1,0,0,0,0,8,1.0291094,-58.361662,345,1,1.1,0.9,20.98,0.01,0,0
30401,1,0,0,0,0,8,1.0165377,-62.279905,161,1,1.1,0.9,21.2,0.07,0,0
30402,1,0,0,0,0,8,1.0061103,-70.052937,18,1,1.1,0.9,21.66,0.1,0,0
30403,1,0,0,0,0,8,1.0061103,-70.052937,1,1,1.1,0.9,21.66,0.1,0,0
30404,2,0,0,0,0,8,1.0285386,-55.874262,13.8,1,1.1,0.9,20.94,0,0,0
30405,2,0,0,0,0,8,1.0297445,-56.029683,13.8,1,1.1,0.9,20.95,0,0,0
30406,2,0,0,0,0,8,1.0268834,-56.264771,13.8,1,1.1,0.9,20.95,0,0,0
30407,2,0,0,0,0,8,1.0293562,-55.672849,13.8,1,1.1,0.9,20.94,0,0,0
30408,2,0,0,0,0,8,1.0281967,-56.260407,18,1,1.1,0.9,20.95,0,0,0
30409,2,0,0,0,0,8,1.0283076,-56.388162,18,1,1.1,0.9,20.95,0,0,0
30410,2,0,0,0,0,8,1.0268436,-56.3224,13.8,1,1.1,0.9,20.95,0,0,0
30411,2,0,0,0,0,8,1.0297807,-55.810388,13.8,1,1.1,0.9,20.94,0,0,0
30412,2,0,0,0,0,8,1.0293488,-55.890805,13.8,1,1.1,0.9,20.94,0,0,0
30413,2,0,0,0,0,8,1.0288955,-56.286385,13.8,1,1.1,0.9,20.95,0,0,0
30414,2,0,0,0,0,8,1.0289267,-56.250696,18,1,1.1,0.9,20.95,0,0,0
30415,2,0,0,0,0,8,1.0306647,-55.66088,13.8,1,1.1,0.9,20.94,0,0,0
30416,1,0,0,0,0,8,1.0218288,-59.187789,345,1,1.1,0.9,21.12,0.04,0,0
30417,1,0,0,0,0,8,1.0232495,-58.163397,345,1,1.1,0.9,21.02,-0,0,0
30418,1,0,0,0,0,8,1.0196237,-60.153478,161,1,1.1,0.9,21.02,0.05,0,0
30419,1,0,0,0,0,8,1.0176484,-61.720033,20,1,1.1,0.9,21.03,0.09,0,0
30420,1,0,0,0,0,8,1.0176484,-61.720033,1,1,1.1,0.9,21.03,0.09,0,0
30421,2,0,0,0,0,8,1.0232495,-58.163397,13.8,1,1.1,0.9,21.02,-0,0,0
30422,2,0,0,0,0,8,0.9892732,-56.894504,13.8,1,1.1,0.9,21,-0.03,0,0
30423,2,0,0,0,0,8,0.9858478,-57.29772,13.8,1,1.1,0.9,21.01,-0.02,0,0
30424,1,0,0,0,0,8,1.0214207,-58.109187,345,1,1.1,0.9,21.01,0.02,0,0
30425,2,0,0,0,0,8,1.0184488,-60.488501,161,1,1.1,0.9,21.06,0.06,0,0
30426,2,0,0,0,0,8,1.0171033,-57.621562,161,1,1.1,0.9,20.92,0.06,0,0
30427,2,0,0,0,0,8,1.0188924,-60.451017,161,1,1.1,0.9,21.06,0.05,0,0
30428,2,0,0,0,0,8,1.0192,-59.275437,161,1,1.1,0.9,21.03,0,0,0
30429,2,0,0,0,0,8,1.0192,-59.373006,345,1,1.1,0.9,21.13,0,0,0
30430,1,0,0,0,0,8,1.0110593,-62.107529,161,1,1.1,0.9,21.22,0.06,0,0
30431,1,0,0,0,0,8,1.0062035,-64.336083,13.8,1,1.1,0.9,21.29,0.1,0,0
30432,1,0,0,0,0,8,1.0062035,-64.336083,1,1,1.1,0.9,21.29,0.1,0,0
30433,1,0,0,0,0,8,1.0181252,-59.332934,345,1,1.1,0.9,21.12,0.01,0,0
30434,2,0,0,0,0,8,1.0154137,-61.634141,161,1,1.1,0.9,21.15,0.06,0,0
30435,2,0,0,0,0,8,1.0244004,-59.00673,161,1,1.1,0.9,21.05,-0.01,0,0
30436,1,0,0,0,0,8,1.024384,-59.010662,161,1,1.1,0.9,21.05,-0.01,0,0
30437,1,0,0,0,-505,8,1.0176547,-57.875359,345,1,1.1,0.9,20.99,0.04,0,0
30438,1,0,0,0,0,8,1.0196467,-60.080586,161,1,1.1,0.9,21.01,0.05,0,0
30439,1,0,0,0,0,8,1.0202391,-60.529948,13.8,1,1.1,0.9,21.02,0.05,0,0
30440,1,0,0,0,0,8,1.0202391,-60.529948,1,1,1.1,0.9,21.02,0.05,0,0
30441,2,0,0,0,0,8,1.003875,-55.241948,13.8,1,1.1,0.9,20.95,0.02,0,0
30442,2,0,0,0,0,8,1.0073438,-56.61246,13.8,1,1.1,0.9,20.97,0.02,0,0
30443,2,0,0,0,0,8,1.0041111,-55.924782,13.8,1,1.1,0.9,20.96,0.03,0,0
30444,1,0,0,0,0,8,1.0197962,-58.068059,345,1,1.1,0.9,21.01,0.02,0,0
30445,2,0,0,0,0,8,1.0164525,-60.216478,161,1,1.1,0.9,21.15,0.03,0,0
30446,2,0,0,0,0,8,1.0231991,-59.760237,18,1,1.1,0.9,21.14,0.03,0,0
30447,2,0,0,0,0,8,1.0230982,-59.896786,18,1,1.1,0.9,21.14,0.03,0,0
30448,1,0,0,0,0,8,1.0228808,-60.167636,1,1,1.1,0.9,21.15,0.03,0,0
30449,1,0,0,0,0,8,1.0348458,-58.129108,345,1,1.1,0.9,21.02,-0.01,0,0
30450,1,0,0,0,0,8,1.0260532,-60.686212,161,1,1.1,0.9,21.02,0.01,0,0
30451,2,0,0,0,0,8,1.0348458,-58.129108,13.8,1,1.1,0.9,21.02,-0.01,0,0
30452,2,0,0,0,0,8,1.0582634,-55.693289,24,1,1.1,0.9,20.99,-0.02,0,0
30453,2,0,0,0,0,8,1.053887,-56.347695,13.8,1,1.1,0.9,21,-0.02,0,0
30454,2,0,0,0,0,8,1.05818,-56.235246,13.8,1,1.1,0.9,20.99,-0.02,0,0
30455,2,0,0,0,0,8,1.0563803,-56.712522,13.8,1,1.1,0.9,21,-0.02,0,0
30456,2,0,0,0,0,8,1.062967,-54.969164,13.8,1,1.1,0.9,20.98,-0.02,0,0
30457,1,0,0,0,0,8,1.0327481,-58.279532,345,1,1.1,0.9,21.05,0,0,0
30458,1,0,0,0,-137.5,8,1.002424,-56.617512,345,1,1.1,0.9,20.99,0.02,0,0
30459,1,0,0,0,0,8,1.0396601,-58.349627,161,1,1.1,0.9,20.99,-0.02,0,0
30460,2,0,0,0,0,8,0.9638647,-55.560028,13.8,1,1.1,0.9,20.98,0.01,0,0
30461,2,0,0,0,0,8,0.9691068,-54.256835,13.8,1,1.1,0.9,20.96,0,0,0
40000,1,38.28,11.93,0,14,9,1.0071988,-72.119458,115,1,1.1,0.9,22.14,0.09,0,0
40001,1,40.38,9.47,0,0,9,1.0120992,-71.40655,115,1,1.1,0.9,21.85,0.14,0,0
40002,1,63.64,19.44,0,0,9,1.0107322,-71.412843,115,1,1.1,0.9,21.86,0.15,0,0
40003,1,112.36,26.37,0,0,9,1.0193782,-71.079012,115,1,1.1,0.9,21.8,0.09,0,0
40004,1,112.36,32.89,0,0,9,1.0215966,-70.404011,115,1,1.1,0.9,21.65,0.1,0,0
40005,1,0,0,0,0,9,1.0222671,-70.336665,115,1,1.1,0.9,21.64,0.09,0,0
40006,1,0.33,0.07,0,0,9,1.0131927,-67.401193,115,1,1.1,0.9,21.79,0.16,0,0
40007,1,41.59,5.16,0,0,9,1.0130278,-67.428064,115,1,1.1,0.9,21.8,0.16,0,0
40008,1,50.07,22.41,0,0,9,1.018395,-65.660718,115,1,1.1,0.9,21.55,0.16,0,0
40009,1,50.07,1.88,0,0,9,1.0405274,-64.082107,115,1,1.1,0.9,21.38,0.05,0,0
40010,1,0,0,0,0,9,1.0156728,-66.468536,115,1,1.1,0.9,21.66,0.16,0,0
40011,1,20.72,3.24,0,0,9,1.0155932,-66.480577,115,1,1.1,0.9,21.66,0.16,0,0
40012,1,0,0,0,0,9,1.0157493,-66.456921,115,1,1.1,0.9,21.66,0.16,0,0
40013,1,5.22,1.69,0,0,9,1.0318227,-70.059494,115,1,1.1,0.9,21.72,0.01,0,0
40014,1,0,0,0,0,9,1.0319489,-64.15152,115,1,1.1,0.9,21.31,0.09,0,0
40015,1,21.49,7.59,0,0,9,1.031806,-64.163151,115,1,1.1,0.9,21.31,0.09,0,0
40016,1,0,0,0,0,9,1.0127895,-70.704642,115,1,1.1,0.9,21.78,0.13,0,0
40017,1,61.29,18.16,0,0,9,1.0124707,-70.736671,115,1,1.1,0.9,21.79,0.13,0,0
